timestamp,value
1719776244646,14287503360
1719776244648,14287503360
1719776244650,14287503360
1719776244651,14287503360
1719776244652,14287503360
1719776244653,14287503360
1719776244655,14287503360
1719776244656,14287503360
1719776244657,14287503360
1719776244659,14287503360
1719776244660,14287503360
1719776244661,14287503360
1719776244663,14287503360
1719776244664,14287503360
1719776244665,14287503360
1719776244666,14287503360
1719776244668,14287503360
1719776244669,14287503360
1719776244670,14287503360
1719776244672,14287503360
1719776244673,14287503360
1719776244674,14287503360
1719776244675,14287503360
1719776244677,14287503360
1719776244678,14287503360
1719776244679,14287503360
1719776244681,14287503360
1719776244682,14287503360
1719776244683,14287503360
1719776244684,14287503360
1719776244686,14287503360
1719776244687,14287503360
1719776244688,14287503360
1719776244690,14287503360
1719776244691,14287503360
1719776244692,14287503360
1719776244693,14287503360
1719776244695,14287503360
1719776244696,14287503360
1719776244697,14287503360
1719776244699,14287503360
1719776244700,14287503360
1719776244701,14287503360
1719776244702,14287503360
1719776244704,14287503360
1719776244705,14287503360
1719776244706,14287503360
1719776244708,14287503360
1719776244709,14287503360
1719776244711,14287503360
1719776244712,14287503360
1719776244713,14287503360
1719776244715,14287503360
1719776244716,14287503360
1719776244718,14287503360
1719776244720,14287503360
1719776244721,14287503360
1719776244722,14287503360
1719776244724,14287503360
1719776244725,14287503360
1719776244726,14287503360
1719776244727,14287503360
1719776244729,14287503360
1719776244730,14287503360
1719776244731,14287503360
1719776244733,14287503360
1719776244734,14287503360
1719776244735,14287503360
1719776244736,14287503360
1719776244738,14287503360
1719776244739,14287503360
1719776244740,14287503360
1719776244742,14287503360
1719776244743,14287503360
1719776244745,14287503360
1719776244746,14287503360
1719776244747,14287503360
1719776244748,14287503360
1719776244750,14287503360
1719776244751,14287503360
1719776244752,14287503360
1719776244753,14287503360
1719776244755,14287503360
1719776244756,14287503360
1719776244757,14287503360
1719776244759,14287503360
1719776244760,14287503360
1719776244761,14287503360
1719776244762,14287503360
1719776244764,14287503360
1719776244765,14287503360
1719776244766,14287503360
1719776244768,14287503360
1719776244769,14287503360
1719776244770,14287503360
1719776244772,14287503360
1719776244773,14287503360
1719776244774,14287503360
1719776244775,14287503360
1719776244777,14287503360
1719776244778,14287503360
1719776244779,14287503360
1719776244780,14287503360
1719776244782,14287503360
1719776244783,14287503360
1719776244784,14287503360
1719776244786,14287503360
1719776244787,14287503360
1719776244788,14287503360
1719776244789,14287503360
1719776244791,14287503360
1719776244792,14287503360
1719776244793,14287503360
1719776244795,14287503360
1719776244796,14287503360
1719776244797,14287503360
1719776244798,14287503360
1719776244799,14287503360
1719776244801,14287503360
1719776244802,14287503360
1719776244803,14287503360
1719776244805,14287503360
1719776244806,14287503360
1719776244807,14287503360
1719776244808,14287503360
1719776244810,14287503360
1719776244811,14287503360
1719776244812,14287503360
1719776244814,14287503360
1719776244815,14287503360
1719776244816,14287503360
1719776244817,14287503360
1719776244819,14287503360
1719776244820,14287503360
1719776244821,14287503360
1719776244823,14287503360
1719776244824,14287503360
1719776244825,14287503360
1719776244827,14287503360
1719776244828,14287503360
1719776244829,14287503360
1719776244830,14287503360
1719776244832,14287503360
1719776244833,14287503360
1719776244834,14287503360
1719776244836,14287503360
1719776244837,14287503360
1719776244838,14287503360
1719776244839,14287503360
1719776244841,14287503360
1719776244842,14287503360
1719776244843,14287503360
1719776244845,14287503360
1719776244846,14287503360
1719776244847,14287503360
1719776244848,14287503360
1719776244850,14287503360
1719776244851,14287503360
1719776244852,14287503360
1719776244853,14287503360
1719776244855,14287503360
1719776244856,14287503360
1719776244857,14287503360
1719776244859,14287503360
1719776244860,14287503360
1719776244861,14287503360
1719776244862,14287503360
1719776244864,14287503360
1719776244865,14287503360
1719776244866,14287503360
1719776244867,14287503360
1719776244869,14287503360
1719776244870,14287503360
1719776244871,14287503360
1719776244873,14287503360
1719776244874,14287503360
1719776244875,14287503360
1719776244876,14287503360
1719776244878,14287503360
1719776244879,14287503360
1719776244880,14287503360
1719776244882,14287503360
1719776244883,14287503360
1719776244884,14287503360
1719776244885,14287503360
1719776244887,14287503360
1719776244888,14287503360
1719776244889,14287503360
1719776244890,14287503360
1719776244892,14287503360
1719776244893,14287503360
1719776244894,14287503360
1719776244896,14287503360
1719776244897,14287503360
1719776244898,14287503360
1719776244900,14287503360
1719776244901,14287503360
1719776244902,14287503360
1719776244903,14287503360
1719776244905,14287503360
1719776244906,14287503360
1719776244907,14287503360
1719776244909,14287503360
1719776244910,14287503360
1719776244911,14287503360
1719776244912,14287503360
1719776244914,14287503360
1719776244915,14287503360
1719776244916,14287503360
1719776244918,14287503360
1719776244919,14287503360
1719776244920,14287503360
1719776244921,14287503360
1719776244923,14287503360
1719776244924,14287503360
1719776244925,14287503360
1719776244927,14287503360
1719776244928,14287503360
1719776244929,14287503360
1719776244930,14287503360
1719776244932,14287503360
1719776244933,14287503360
1719776244934,14287503360
1719776244936,14287503360
1719776244937,14287503360
1719776244938,14287503360
1719776244940,14287503360
1719776244941,14287503360
1719776244942,14287503360
1719776244944,14287503360
1719776244945,14287503360
1719776244946,14287503360
1719776244947,14287503360
1719776244949,14287503360
1719776244950,14287503360
1719776244951,14287503360
1719776244952,14287503360
1719776244954,14287503360
1719776244955,14287503360
1719776244956,14287503360
1719776244957,14287503360
1719776244959,14287503360
1719776244960,14287503360
1719776244961,14287503360
1719776244963,14287503360
1719776244964,14287503360
1719776244965,14287503360
1719776244967,14287503360
1719776244968,14287503360
1719776244969,14287503360
1719776244970,14287503360
1719776244972,14287503360
1719776244973,14287503360
1719776244974,14287503360
1719776244976,14287503360
1719776244977,14287503360
1719776244978,14287503360
1719776244979,14287503360
1719776244981,14287503360
1719776244982,14287503360
1719776244983,14287503360
1719776244985,14287503360
1719776244986,14287503360
1719776244987,14287503360
1719776244989,14287503360
1719776244990,14287503360
1719776244991,14287503360
1719776244993,14287503360
1719776244994,14287503360
1719776244995,14287503360
1719776244996,14287503360
1719776244998,14287503360
1719776244999,14287503360
1719776245000,14287503360
1719776245002,14287503360
1719776245003,14287503360
1719776245005,14287503360
1719776245006,14287503360
1719776245009,14287503360
1719776245011,14287503360
1719776245019,14287503360
1719776245020,14287503360
1719776245022,14287503360
1719776245024,14287503360
1719776245025,14287503360
1719776245026,14287503360
1719776245028,14287503360
1719776245029,14287503360
1719776245030,14287503360
1719776245032,14287503360
1719776245034,14287503360
1719776245035,14287503360
1719776245036,14287503360
1719776245038,14287503360
1719776245040,14287503360
1719776245042,14287503360
1719776245043,14287503360
1719776245045,14287503360
1719776245046,14287503360
1719776245047,14287503360
1719776245049,14287503360
1719776245050,14287503360
1719776245051,14287503360
1719776245052,14287503360
1719776245054,14287503360
1719776245055,14287503360
1719776245056,14287503360
1719776245057,14287503360
1719776245058,14287503360
1719776245060,14287503360
1719776245061,14287503360
1719776245062,14287503360
1719776245063,14287503360
1719776245065,14287503360
1719776245066,14287503360
1719776245067,14287503360
1719776245068,14287503360
1719776245070,14287503360
1719776245071,14287503360
1719776245072,14287503360
1719776245073,14287503360
1719776245075,14287503360
1719776245076,14287503360
1719776245077,14287503360
1719776245079,14287503360
1719776245080,14287503360
1719776245081,14287503360
1719776245082,14287503360
1719776245084,14287503360
1719776245085,14287503360
1719776245086,14287503360
1719776245088,14287503360
1719776245089,14287503360
1719776245090,14287503360
1719776245091,14287503360
1719776245093,14287503360
1719776245094,14287503360
1719776245095,14287503360
1719776245097,14287503360
1719776245098,14287503360
1719776245099,14287503360
1719776245100,14287503360
1719776245102,14287503360
1719776245103,14287503360
1719776245104,14287503360
1719776245106,14287503360
1719776245107,14287503360
1719776245108,14287503360
1719776245109,14287503360
1719776245111,14287503360
1719776245112,14287503360
1719776245113,14287503360
1719776245115,14287503360
1719776245117,14287503360
1719776245118,14287503360
1719776245119,14287503360
1719776245120,14287503360
1719776245122,14287503360
1719776245123,14287503360
1719776245124,14287503360
1719776245126,14287503360
1719776245127,14287503360
1719776245128,14287503360
1719776245130,14287503360
1719776245131,14287503360
1719776245132,14287503360
1719776245134,14287503360
1719776245135,14287503360
1719776245136,14287503360
1719776245138,14287503360
1719776245139,14287503360
1719776245140,14287503360
1719776245142,14287503360
1719776245143,14287503360
1719776245144,14287503360
1719776245146,14287503360
1719776245147,14287503360
1719776245148,14287503360
1719776245150,14287503360
1719776245151,14287503360
1719776245152,14287503360
1719776245153,14287503360
1719776245155,14287503360
1719776245156,14287503360
1719776245157,14287503360
1719776245159,14287503360
1719776245160,14287503360
1719776245161,14287503360
1719776245162,14287503360
1719776245164,14287503360
1719776245165,14287503360
1719776245166,14287503360
1719776245168,14287503360
1719776245169,14287503360
1719776245170,14287503360
1719776245172,14287503360
1719776245173,14287503360
1719776245174,14287503360
1719776245176,14287503360
1719776245177,14287503360
1719776245178,14287503360
1719776245180,14287503360
1719776245182,14287503360
1719776245183,14287503360
1719776245185,14287503360
1719776245186,14287503360
1719776245187,14287503360
1719776245188,14287503360
1719776245190,14287503360
1719776245191,14287503360
1719776245192,14287503360
1719776245193,14287503360
1719776245195,14287503360
1719776245196,14287503360
1719776245197,14287503360
1719776245198,14287503360
1719776245200,14287503360
1719776245201,14287503360
1719776245202,14287503360
1719776245204,14287503360
1719776245205,14287503360
1719776245206,14287503360
1719776245207,14287503360
1719776245209,14287503360
1719776245210,14287503360
1719776245211,14287503360
1719776245212,14287503360
1719776245214,14287503360
1719776245215,14287503360
1719776245216,14287503360
1719776245218,14287503360
1719776245219,14287503360
1719776245220,14287503360
1719776245222,14287503360
1719776245223,14287503360
1719776245224,14287503360
1719776245225,14287503360
1719776245227,14287503360
1719776245228,14287503360
1719776245229,14287503360
1719776245231,14287503360
1719776245232,14287503360
1719776245233,14287503360
1719776245234,14287503360
1719776245236,14287503360
1719776245237,14287503360
1719776245239,14287503360
1719776245240,14287503360
1719776245241,14287503360
1719776245242,14287503360
1719776245244,14287503360
1719776245245,14287503360
1719776245246,14287503360
1719776245248,14287503360
1719776245249,14287503360
1719776245250,14287831040
1719776245251,14287831040
1719776245253,14287831040
1719776245254,14287831040
1719776245255,14287831040
1719776245257,14287831040
1719776245258,14287831040
1719776245259,14287831040
1719776245260,14287831040
1719776245262,14287831040
1719776245263,14287831040
1719776245264,14287831040
1719776245266,14287831040
1719776245267,14287831040
1719776245268,14287831040
1719776245270,14287831040
1719776245271,14287831040
1719776245272,14287831040
1719776245274,14287831040
1719776245275,14287831040
1719776245276,14287831040
1719776245278,14287831040
1719776245279,14287831040
1719776245281,14287831040
1719776245282,14287831040
1719776245283,14287831040
1719776245284,14287831040
1719776245286,14287831040
1719776245287,14287831040
1719776245288,14287831040
1719776245290,14287831040
1719776245291,14287831040
1719776245292,14287831040
1719776245293,14287831040
1719776245295,14287831040
1719776245296,14287831040
1719776245297,14287831040
1719776245298,14287831040
1719776245300,14287831040
1719776245301,14287831040
1719776245302,14287831040
1719776245304,14287831040
1719776245305,14287831040
1719776245306,14287831040
1719776245307,14287831040
1719776245309,14287831040
1719776245310,14287831040
1719776245311,14287831040
1719776245312,14287831040
1719776245314,14287831040
1719776245315,14287831040
1719776245316,14287831040
1719776245318,14287831040
1719776245319,14287831040
1719776245320,14287831040
1719776245321,14287831040
1719776245323,14287831040
1719776245324,14287831040
1719776245325,14287831040
1719776245327,14287831040
1719776245328,14287831040
1719776245329,14287831040
1719776245330,14287831040
1719776245332,14287831040
1719776245333,14287831040
1719776245334,14287831040
1719776245335,14287831040
1719776245336,14287831040
1719776245338,14287831040
1719776245339,14287831040
1719776245340,14287831040
1719776245341,14287831040
1719776245343,14287831040
1719776245344,14287831040
1719776245345,14287831040
1719776245346,14287831040
1719776245348,14287831040
1719776245349,14287831040
1719776245350,14287831040
1719776245352,14287831040
1719776245353,14287831040
1719776245354,14287831040
1719776245355,14287831040
1719776245357,14287831040
1719776245358,14287831040
1719776245359,14287831040
1719776245360,14287831040
1719776245362,14287831040
1719776245363,14287831040
1719776245364,14287831040
1719776245365,14287831040
1719776245367,14287831040
1719776245368,14287831040
1719776245369,14287831040
1719776245370,14287831040
1719776245372,14287831040
1719776245373,14287831040
1719776245374,14287831040
1719776245375,14287831040
1719776245377,14287831040
1719776245378,14287831040
1719776245379,14287831040
1719776245381,14287831040
1719776245382,14287831040
1719776245383,14287831040
1719776245384,14287831040
1719776245386,14287831040
1719776245387,14287831040
1719776245388,14287831040
1719776245389,14287831040
1719776245391,14287831040
1719776245392,14287831040
1719776245393,14287831040
1719776245394,14287831040
1719776245396,14287831040
1719776245397,14287831040
1719776245398,14287831040
1719776245399,14287831040
1719776245401,14287831040
1719776245402,14287831040
1719776245403,14287831040
1719776245404,14287831040
1719776245406,14287831040
1719776245407,14287831040
1719776245408,14287831040
1719776245410,14287831040
1719776245411,14287831040
1719776245412,14287831040
1719776245413,14287831040
1719776245415,14287831040
1719776245416,14287831040
1719776245417,14287831040
1719776245418,14287831040
1719776245420,14287831040
1719776245421,14287831040
1719776245422,14287831040
1719776245423,14287831040
1719776245425,14287831040
1719776245426,14287831040
1719776245427,14287831040
1719776245428,14287831040
1719776245430,14287831040
1719776245431,14287831040
1719776245432,14287831040
1719776245433,14287831040
1719776245435,14287831040
1719776245436,14287831040
1719776245437,14287831040
1719776245439,14287831040
1719776245440,14287831040
1719776245441,14287831040
1719776245442,14287831040
1719776245444,14287831040
1719776245445,14287831040
1719776245446,14287831040
1719776245447,14287831040
1719776245449,14287831040
1719776245450,14287831040
1719776245451,14287831040
1719776245452,14287831040
1719776245454,14287831040
1719776245455,14287831040
1719776245456,14287831040
1719776245457,14287831040
1719776245459,14287831040
1719776245460,14287831040
1719776245461,14287831040
1719776245463,14287831040
1719776245464,14287831040
1719776245465,14287831040
1719776245466,14287831040
1719776245468,14287831040
1719776245469,14287831040
1719776245470,14287831040
1719776245471,14287831040
1719776245473,14287831040
1719776245474,14287831040
1719776245475,14287831040
1719776245476,14287831040
1719776245478,14287831040
1719776245479,14287831040
1719776245480,14287831040
1719776245482,14287831040
1719776245483,14287831040
1719776245484,14287831040
1719776245485,14287831040
1719776245487,14287831040
1719776245488,14287831040
1719776245489,14287831040
1719776245490,14287831040
1719776245492,14287831040
1719776245493,14287831040
1719776245494,14287831040
1719776245495,14287831040
1719776245497,14287831040
1719776245498,14287831040
1719776245499,14287831040
1719776245500,14287831040
1719776245502,14287831040
1719776245503,14287831040
1719776245504,14287831040
1719776245506,14287831040
1719776245507,14287831040
1719776245508,14287831040
1719776245509,14287831040
1719776245511,14287831040
1719776245512,14287831040
1719776245513,14287831040
1719776245514,14287831040
1719776245516,14287831040
1719776245517,14287831040
1719776245518,14287831040
1719776245519,14287831040
1719776245521,14287831040
1719776245522,14287831040
1719776245523,14287831040
1719776245525,14287831040
1719776245526,14287831040
1719776245527,14287831040
1719776245528,14287831040
1719776245530,14287831040
1719776245531,14287831040
1719776245532,14287831040
1719776245533,14287831040
1719776245535,14287831040
1719776245536,14287831040
1719776245537,14287831040
1719776245539,14287831040
1719776245540,14287831040
1719776245541,14287831040
1719776245542,14287831040
1719776245543,14287831040
1719776245545,14287831040
1719776245546,14287831040
1719776245547,14287831040
1719776245549,14287831040
1719776245550,14287831040
1719776245551,14287831040
1719776245552,14287831040
1719776245554,14287831040
1719776245555,14287831040
1719776245556,14287831040
1719776245558,14287831040
1719776245559,14287831040
1719776245560,14287831040
1719776245561,14287831040
1719776245563,14287831040
1719776245564,14287831040
1719776245565,14287831040
1719776245566,14287831040
1719776245568,14287831040
1719776245569,14287831040
1719776245570,14287831040
1719776245572,14287831040
1719776245573,14287831040
1719776245574,14287831040
1719776245576,14287831040
1719776245578,14287831040
1719776245579,14287831040
1719776245580,14287831040
1719776245581,14287831040
1719776245583,14287831040
1719776245584,14287831040
1719776245585,14287831040
1719776245587,14287831040
1719776245588,14287831040
1719776245589,14287831040
1719776245590,14287831040
1719776245591,14287831040
1719776245593,14287831040
1719776245594,14287831040
1719776245595,14287831040
1719776245597,14287831040
1719776245598,14287831040
1719776245599,14287831040
1719776245600,14287831040
1719776245602,14287831040
1719776245603,14287831040
1719776245604,14287831040
1719776245606,14287831040
1719776245607,14287831040
1719776245608,14287831040
1719776245609,14287831040
1719776245611,14287831040
1719776245612,14287831040
1719776245613,14287831040
1719776245615,14287831040
1719776245616,14287831040
1719776245617,14287831040
1719776245618,14287831040
1719776245620,14287831040
1719776245621,14287831040
1719776245622,14287831040
1719776245623,14287831040
1719776245625,14287831040
1719776245626,14287831040
1719776245627,14287831040
1719776245629,14287831040
1719776245630,14287831040
1719776245631,14287831040
1719776245633,14287831040
1719776245634,14287831040
1719776245636,14287831040
1719776245637,14287831040
1719776245638,14287831040
1719776245639,14287831040
1719776245641,14287831040
1719776245642,14287831040
1719776245643,14287831040
1719776245645,14287831040
1719776245646,14287831040
1719776245647,14287831040
1719776245648,14287831040
1719776245650,14287831040
1719776245651,14287831040
1719776245652,14287831040
1719776245654,14287831040
1719776245655,14287831040
1719776245656,14287831040
1719776245657,14287831040
1719776245659,14287831040
1719776245660,14287831040
1719776245661,14287831040
1719776245663,14287831040
1719776245664,14287831040
1719776245665,14287831040
1719776245667,14287831040
1719776245668,14287831040
1719776245669,14287831040
1719776245670,14287831040
1719776245672,14287831040
1719776245673,14287831040
1719776245674,14287831040
1719776245676,14287831040
1719776245677,14287831040
1719776245678,14287831040
1719776245679,14287831040
1719776245681,14287831040
1719776245682,14287831040
1719776245684,14287831040
1719776245685,14287831040
1719776245686,14287831040
1719776245687,14287831040
1719776245689,14287831040
1719776245690,14287831040
1719776245691,14287831040
1719776245693,14287831040
1719776245694,14287831040
1719776245695,14287831040
1719776245697,14287831040
1719776245698,14287831040
1719776245699,14287831040
1719776245700,14287831040
1719776245702,14287831040
1719776245703,14287831040
1719776245704,14287831040
1719776245705,14287831040
1719776245707,14287831040
1719776245708,14287831040
1719776245709,14287831040
1719776245711,14287831040
1719776245712,14287831040
1719776245713,14287831040
1719776245714,14287831040
1719776245716,14287831040
1719776245717,14287831040
1719776245719,14287831040
1719776245720,14287831040
1719776245721,14287831040
1719776245723,14287831040
1719776245724,14287831040
1719776245725,14287831040
1719776245726,14287831040
1719776245728,14287831040
1719776245729,14287831040
1719776245730,14287831040
1719776245732,14287831040
1719776245733,14287831040
1719776245734,14287831040
1719776245735,14287831040
1719776245737,14287831040
1719776245738,14287831040
1719776245739,14287831040
1719776245741,14287831040
1719776245742,14287831040
1719776245743,14287831040
1719776245744,14287831040
1719776245746,14287831040
1719776245747,14287831040
1719776245748,14287831040
1719776245750,14287831040
1719776245751,14287831040
1719776245752,14287831040
1719776245754,14287831040
1719776245755,14287831040
1719776245756,14287831040
1719776245757,14287831040
1719776245759,14287831040
1719776245760,14287831040
1719776245761,14287831040
1719776245762,14287831040
1719776245764,14287831040
1719776245765,14287831040
1719776245766,14287831040
1719776245767,14287831040
1719776245769,14287831040
1719776245770,14287831040
1719776245771,14287831040
1719776245773,14287831040
1719776245774,14287831040
1719776245775,14287831040
1719776245776,14287831040
1719776245778,14287831040
1719776245779,14287831040
1719776245780,14287831040
1719776245782,14287831040
1719776245783,14287831040
1719776245784,14287831040
1719776245786,14287831040
1719776245787,14287831040
1719776245789,14287831040
1719776245790,14287831040
1719776245791,14287831040
1719776245793,14287831040
1719776245794,14287831040
1719776245795,14287831040
1719776245796,14287831040
1719776245798,14287831040
1719776245799,14287831040
1719776245800,14287831040
1719776245801,14287831040
1719776245803,14287831040
1719776245804,14287831040
1719776245805,14287831040
1719776245807,14287831040
1719776245808,14287831040
1719776245809,14287831040
1719776245811,14287831040
1719776245812,14287831040
1719776245813,14287831040
1719776245814,14287831040
1719776245816,14287831040
1719776245817,14287831040
1719776245819,14287831040
1719776245820,14287831040
1719776245821,14287831040
1719776245822,14287831040
1719776245824,14287831040
1719776245825,14287831040
1719776245826,14287831040
1719776245827,14287831040
1719776245829,14287831040
1719776245830,14287831040
1719776245831,14287831040
1719776245832,14287831040
1719776245834,14287831040
1719776245835,14287831040
1719776245836,14287831040
1719776245838,14287831040
1719776245839,14287831040
1719776245840,14287831040
1719776245841,14287831040
1719776245843,14287831040
1719776245844,14287831040
1719776245845,14287831040
1719776245847,14287831040
1719776245848,14287831040
1719776245849,14287831040
1719776245851,14287831040
1719776245852,14287831040
1719776245853,14287831040
1719776245855,14287831040
1719776245856,14287831040
1719776245857,14287831040
1719776245858,14287831040
1719776245859,14287831040
1719776245861,14287831040
1719776245862,14287831040
1719776245863,14287831040
1719776245864,14287831040
1719776245866,14287831040
1719776245867,14287831040
1719776245868,14287831040
1719776245870,14287831040
1719776245871,14287831040
1719776245872,14287831040
1719776245873,14287831040
1719776245875,14287831040
1719776245876,14287831040
1719776245877,14287831040
1719776245879,14287831040
1719776245880,14287831040
1719776245881,14287831040
1719776245883,14287831040
1719776245884,14287831040
1719776245885,14287831040
1719776245887,14287831040
1719776245888,14287831040
1719776245889,14287831040
1719776245891,14287831040
1719776245892,14287831040
1719776245893,14287831040
1719776245895,14287831040
1719776245896,14287831040
1719776245897,14287831040
1719776245898,14287831040
1719776245900,14287831040
1719776245901,14287831040
1719776245902,14287831040
1719776245904,14287831040
1719776245905,14287831040
1719776245906,14287831040
1719776245907,14287831040
1719776245909,14287831040
1719776245910,14287831040
1719776245911,14287831040
1719776245913,14287831040
1719776245914,14287831040
1719776245915,14287831040
1719776245916,14287831040
1719776245918,14287831040
1719776245919,14287831040
1719776245920,14287831040
1719776245922,14287831040
1719776245923,14287831040
1719776245924,14287831040
1719776245926,14287831040
1719776245927,14287831040
1719776245928,14287831040
1719776245929,14287831040
1719776245931,14287831040
1719776245932,14287831040
1719776245933,14287831040
1719776245935,14287831040
1719776245936,14287831040
1719776245937,14287831040
1719776245939,14287831040
1719776245940,14287831040
1719776245941,14287831040
1719776245943,14287831040
1719776245944,14287831040
1719776245945,14287831040
1719776245946,14287831040
1719776245948,14287831040
1719776245949,14287831040
1719776245950,14287831040
1719776245952,14287831040
1719776245953,14287831040
1719776245954,14287831040
1719776245955,14287831040
1719776245957,14287831040
1719776245958,14287831040
1719776245959,14287831040
1719776245961,14287831040
1719776245962,14287831040
1719776245963,14287831040
1719776245964,14287831040
1719776245966,14287831040
1719776245967,14287831040
1719776245968,14287831040
1719776245970,14287831040
1719776245971,14287831040
1719776245972,14287831040
1719776245974,14287831040
1719776245975,14287831040
1719776245976,14287831040
1719776245977,14287831040
1719776245979,14287831040
1719776245980,14287831040
1719776245981,14287831040
1719776245982,14287831040
1719776245984,14287831040
1719776245985,14287831040
1719776245986,14287831040
1719776245987,14287831040
1719776245989,14287831040
1719776245990,14287831040
1719776245991,14287831040
1719776245993,14287831040
1719776245994,14287831040
1719776245995,14287831040
1719776245996,14287831040
1719776245998,14287831040
1719776245999,14287831040
1719776246000,14287831040
1719776246001,14287831040
1719776246003,14287831040
1719776246004,14287831040
1719776246005,14287831040
1719776246007,14287831040
1719776246010,14287831040
1719776246011,14287831040
1719776246015,14287831040
1719776246017,14287831040
1719776246019,14287831040
1719776246020,14287831040
1719776246021,14287831040
1719776246022,14287831040
1719776246024,14287831040
1719776246025,14287831040
1719776246026,14287831040
1719776246028,14287831040
1719776246029,14287831040
1719776246031,14287831040
1719776246033,14287831040
1719776246034,14287831040
1719776246036,14287831040
1719776246037,14287831040
1719776246039,14287831040
1719776246040,14287831040
1719776246041,14287831040
1719776246043,14287831040
1719776246044,14287831040
1719776246045,14287831040
1719776246047,14287831040
1719776246048,14287831040
1719776246049,14287831040
1719776246050,14287831040
1719776246052,14287831040
1719776246053,14287831040
1719776246054,14287831040
1719776246055,14287831040
1719776246057,14287831040
1719776246058,14287831040
1719776246059,14287831040
1719776246061,14287831040
1719776246062,14287831040
1719776246063,14287831040
1719776246064,14287831040
1719776246066,14287831040
1719776246067,14287831040
1719776246068,14287831040
1719776246069,14287831040
1719776246071,14287831040
1719776246072,14287831040
1719776246073,14287831040
1719776246075,14287831040
1719776246076,14287831040
1719776246077,14287831040
1719776246079,14287831040
1719776246080,14287831040
1719776246082,14287831040
1719776246083,14287831040
1719776246084,14287831040
1719776246085,14287831040
1719776246087,14287831040
1719776246088,14287831040
1719776246089,14287831040
1719776246091,14287831040
1719776246092,14287831040
1719776246093,14287831040
1719776246094,14287831040
1719776246096,14287831040
1719776246097,14287831040
1719776246098,14287831040
1719776246100,14287831040
1719776246101,14287831040
1719776246102,14287831040
1719776246104,14287831040
1719776246105,14287831040
1719776246106,14287831040
1719776246107,14287831040
1719776246109,14287831040
1719776246110,14287831040
1719776246111,14287831040
1719776246113,14287831040
1719776246114,14287831040
1719776246115,14287831040
1719776246116,14287831040
1719776246118,14287831040
1719776246119,14287831040
1719776246120,14287831040
1719776246122,14287831040
1719776246123,14287831040
1719776246124,14287831040
1719776246126,14287831040
1719776246127,14287831040
1719776246128,14287831040
1719776246129,14287831040
1719776246131,14287831040
1719776246132,14287831040
1719776246134,14287831040
1719776246135,14287831040
1719776246136,14287831040
1719776246138,14287831040
1719776246139,14287831040
1719776246140,14287831040
1719776246141,14287831040
1719776246143,14287831040
1719776246144,14287831040
1719776246145,14287831040
1719776246146,14287831040
1719776246148,14287831040
1719776246149,14287831040
1719776246151,14287831040
1719776246152,14287831040
1719776246153,14287831040
1719776246154,14287831040
1719776246156,14287831040
1719776246157,14287831040
1719776246158,14287831040
1719776246159,14287831040
1719776246161,14287831040
1719776246162,14287831040
1719776246163,14287831040
1719776246165,14287831040
1719776246166,14287831040
1719776246167,14287831040
1719776246169,14287831040
1719776246170,14287831040
1719776246171,14287831040
1719776246172,14287831040
1719776246174,14287831040
1719776246175,14287831040
1719776246176,14287831040
1719776246177,14287831040
1719776246179,14287831040
1719776246181,14287831040
1719776246182,14287831040
1719776246183,14287831040
1719776246185,14287831040
1719776246186,14287831040
1719776246187,14287831040
1719776246188,14287831040
1719776246190,14287831040
1719776246191,14287831040
1719776246192,14287831040
1719776246194,14287831040
1719776246195,14287831040
1719776246196,14287831040
1719776246197,14287831040
1719776246199,14287831040
1719776246200,14287831040
1719776246201,14287831040
1719776246202,14287831040
1719776246204,14287831040
1719776246205,14287831040
1719776246206,14287831040
1719776246208,14287831040
1719776246209,14287831040
1719776246210,14287831040
1719776246211,14287831040
1719776246213,14287831040
1719776246214,14287831040
1719776246215,14287831040
1719776246217,14287831040
1719776246218,14287831040
1719776246219,14287831040
1719776246220,14287831040
1719776246222,14287831040
1719776246223,14287831040
1719776246224,14287831040
1719776246226,14287831040
1719776246227,14287831040
1719776246228,14287831040
1719776246230,14287831040
1719776246231,14287831040
1719776246232,14287831040
1719776246233,14287831040
1719776246235,14287831040
1719776246236,14287831040
1719776246237,14287831040
1719776246239,14287831040
1719776246240,14287831040
1719776246241,14287831040
1719776246242,14287831040
1719776246244,14287831040
1719776246245,14287831040
1719776246246,14287831040
1719776246247,14287831040
1719776246249,14287831040
1719776246250,14287831040
1719776246251,14284718080
1719776246253,14284750848
1719776246254,14284767232
1719776246255,14282670080
1719776246256,14282670080
1719776246258,14282670080
1719776246259,14282670080
1719776246260,14282670080
1719776246261,14282670080
1719776246263,14282670080
1719776246264,14282670080
1719776246265,14282670080
1719776246266,14282670080
1719776246268,14282670080
1719776246269,14282670080
1719776246270,14282670080
1719776246271,14282670080
1719776246273,14282670080
1719776246274,14282670080
1719776246275,14282670080
1719776246277,14282670080
1719776246278,14282670080
1719776246279,14282670080
1719776246280,14282670080
1719776246282,14282670080
1719776246283,14282670080
1719776246284,14282670080
1719776246285,14282670080
1719776246287,14282670080
1719776246288,14282670080
1719776246289,14282670080
1719776246290,14282670080
1719776246292,14282670080
1719776246293,14282670080
1719776246294,14282670080
1719776246295,14282670080
1719776246297,14282670080
1719776246298,14282670080
1719776246299,14282670080
1719776246301,14282670080
1719776246302,14282670080
1719776246303,14282670080
1719776246304,14282670080
1719776246306,14282670080
1719776246307,14282670080
